Date,Buy_Hold_SPY,Sys_E_Original,Sys_E_Trap_3Tier,R1_Linear,R2_Dual_Score,R3_Vol_Adj,R4_Regime_Mom,R5_Convex,R6_Concave,R7_Full_Kelly
2004-06-11,1.0,,,0.505,0.3025,0.34054552993432025,0.40249999999999997,0.37168225926622445,0.7037383539249432,0.5
2004-06-18,1.0,,,0.55,0.325,0.3774897748286009,0.42500000000000004,0.4181980515339464,0.7363961030678928,0.5
2004-06-25,1.0,,,0.5950000000000001,0.34750000000000003,0.40142196761705895,0.4475,0.4671018251112353,0.7674578638386097,0.5
2004-07-02,1.0,,,0.4600000000000001,0.28,0.3700000000000001,0.28,0.32768399153212335,0.6692099788303083,0.5
2004-07-09,1.0,,,0.505,0.3025,0.40374999999999994,0.3025,0.37168225926622445,0.7037383539249432,0.5
2004-07-16,1.0,,,0.41500000000000004,0.2575,0.33624999999999994,0.1575,0.2863565131676379,0.6324471804789654,0.5
2004-07-23,1.0,,,0.505,0.3025,0.40374999999999994,0.20249999999999999,0.37168225926622445,0.7037383539249432,0.5
2004-07-30,1.0,,,0.41500000000000004,0.2575,0.33624999999999994,0.2575,0.2863565131676379,0.6324471804789654,0.5
2004-08-06,1.0,,,0.4600000000000001,0.28,0.30273306923978593,0.28,0.32768399153212335,0.6692099788303083,0.5
2004-08-13,1.0,,,0.41500000000000004,0.2575,0.21922467122889808,0.2575,0.2863565131676379,0.6324471804789654,0.5
2004-08-20,1.0,,,0.41500000000000004,0.2575,0.21322358222579607,0.1575,0.2863565131676379,0.6324471804789654,0.5
2004-08-27,1.0,,,0.505,0.3025,0.21700244600059926,0.40249999999999997,0.37168225926622445,0.7037383539249432,0.5
2004-09-03,1.0,,,0.55,0.325,0.23481454527703652,0.42500000000000004,0.4181980515339464,0.7363961030678928,0.5
2004-09-10,1.0,,,0.55,0.325,0.39808773052166535,0.42500000000000004,0.4181980515339464,0.7363961030678928,0.5
2004-09-17,1.0,,,0.5950000000000001,0.34750000000000003,0.4566257364014219,0.4475,0.4671018251112353,0.7674578638386097,0.5
2004-09-24,1.0,,,0.505,0.3025,0.40374999999999994,0.3025,0.37168225926622445,0.7037383539249432,0.5
2004-10-01,1.0,,,0.55,0.325,0.4375,0.325,0.4181980515339464,0.7363961030678928,0.5
2004-10-08,1.0,,,0.505,0.3025,0.3339319204018351,0.3025,0.37168225926622445,0.7037383539249432,0.5
2004-10-15,1.0,,,0.4600000000000001,0.28,0.2914538021830957,0.18000000000000002,0.32768399153212335,0.6692099788303083,0.5
2004-10-22,1.0,,,0.41500000000000004,0.2575,0.2640544662704086,0.1575,0.2863565131676379,0.6324471804789654,0.5
2004-10-29,1.0,,,0.41500000000000004,0.2575,0.2717335547301161,0.1575,0.2863565131676379,0.6324471804789654,0.5
2004-11-05,1.0,,,0.505,0.3025,0.26826193018576416,0.3025,0.37168225926622445,0.7037383539249432,0.5
2004-11-12,1.0,,,0.64,0.37,0.2762929090443479,0.47,0.518282201390401,0.7971370023173351,0.5
2004-11-19,1.0,,,0.685,0.39250000000000007,0.3307339445365366,0.49250000000000005,0.5716420782754652,0.8256031973468695,0.5
2004-11-26,1.0,,,0.685,0.39250000000000007,0.34511072661111414,0.49250000000000005,0.5716420782754652,0.8256031973468695,0.5
2004-12-03,1.0,,,0.685,0.39250000000000007,0.3639859673447806,0.49250000000000005,0.5716420782754652,0.8256031973468695,0.5
2004-12-10,1.0,,,0.5950000000000001,0.34750000000000003,0.47125000000000006,0.34750000000000003,0.4671018251112353,0.7674578638386097,0.5
2004-12-17,1.0,,,0.685,0.39250000000000007,0.5387500000000002,0.39250000000000007,0.5716420782754652,0.8256031973468695,0.5
2004-12-24,1.0,,,0.64,0.37,0.505,0.37,0.518282201390401,0.7971370023173351,0.5
2004-12-31,1.0,,,0.685,0.39250000000000007,0.5387500000000002,0.39250000000000007,0.5716420782754652,0.8256031973468695,0.5
2005-01-07,1.0,,,0.685,0.39250000000000007,0.5387500000000002,0.49250000000000005,0.5716420782754652,0.8256031973468695,0.5
2005-01-14,1.0,,,0.64,0.37,0.4290782897041878,0.37,0.518282201390401,0.7971370023173351,0.5
2005-01-21,1.0,,,0.5950000000000001,0.34750000000000003,0.4166397091244136,0.34750000000000003,0.4671018251112353,0.7674578638386097,0.5
2005-01-28,1.0,,,0.4600000000000001,0.28,0.3700000000000001,0.18000000000000002,0.32768399153212335,0.6692099788303083,0.5
2005-02-04,1.0,,,0.55,0.325,0.42992837708850584,0.225,0.4181980515339464,0.7363961030678928,0.5
2005-02-11,1.0,,,0.64,0.37,0.39503699824137006,0.37,0.518282201390401,0.7971370023173351,0.5
2005-02-18,1.0,,,0.685,0.39250000000000007,0.429158875117413,0.49250000000000005,0.5716420782754652,0.8256031973468695,0.5
2005-02-25,1.0,,,0.64,0.37,0.49250300873972064,0.47,0.518282201390401,0.7971370023173351,0.5
2005-03-04,1.0,,,0.685,0.39250000000000007,0.5284743379499688,0.49250000000000005,0.5716420782754652,0.8256031973468695,0.5
2005-03-11,1.0,,,0.685,0.39250000000000007,0.5387500000000002,0.39250000000000007,0.5716420782754652,0.8256031973468695,0.5
2005-03-18,1.0,,,0.55,0.325,0.37390093253416856,0.225,0.4181980515339464,0.7363961030678928,0.5
2005-03-25,1.0,,,0.4600000000000001,0.28,0.30294719943424786,0.18000000000000002,0.32768399153212335,0.6692099788303083,0.5
2005-04-01,1.0,,,0.4600000000000001,0.28,0.3322306096904729,0.18000000000000002,0.32768399153212335,0.6692099788303083,0.5
2005-04-08,1.0,,,0.55,0.325,0.4375,0.225,0.4181980515339464,0.7363961030678928,0.5
2005-04-15,1.0,,,0.4600000000000001,0.28,0.3700000000000001,0.18000000000000002,0.32768399153212335,0.6692099788303083,0.5
2005-04-22,1.0,,,0.41500000000000004,0.2575,0.25221407176660127,0.2575,0.2863565131676379,0.6324471804789654,0.5
2005-04-29,1.0,,,0.4600000000000001,0.28,0.24929355675180598,0.28,0.32768399153212335,0.6692099788303083,0.5
2005-05-06,1.0,,,0.4600000000000001,0.28,0.24990453744431873,0.18000000000000002,0.32768399153212335,0.6692099788303083,0.5
2005-05-13,1.0,,,0.55,0.325,0.2769438394142859,0.42500000000000004,0.4181980515339464,0.7363961030678928,0.5
2005-05-20,1.0,,,0.4600000000000001,0.28,0.36614981926400436,0.28,0.32768399153212335,0.6692099788303083,0.5
2005-05-27,1.0,,,0.64,0.37,0.35951828856434476,0.47,0.518282201390401,0.7971370023173351,0.5
2005-06-03,1.0,,,0.64,0.37,0.3671002960011256,0.47,0.518282201390401,0.7971370023173351,0.5
2005-06-10,1.0,,,0.64,0.37,0.3569271981509875,0.47,0.518282201390401,0.7971370023173351,0.5
2005-06-17,1.0,,,0.64,0.37,0.4219002397818683,0.47,0.518282201390401,0.7971370023173351,0.5
2005-06-24,1.0,,,0.64,0.37,0.505,0.37,0.518282201390401,0.7971370023173351,0.5
2005-07-01,1.0,,,0.55,0.325,0.373092575634978,0.225,0.4181980515339464,0.7363961030678928,0.5
2005-07-08,1.0,,,0.4600000000000001,0.28,0.3128097241543118,0.18000000000000002,0.32768399153212335,0.6692099788303083,0.5
2005-07-15,1.0,,,0.505,0.3025,0.310119107613154,0.20249999999999999,0.37168225926622445,0.7037383539249432,0.5
2005-07-22,1.0,,,0.55,0.325,0.33711663770318334,0.225,0.4181980515339464,0.7363961030678928,0.5
2005-07-29,1.0,,,0.55,0.325,0.4375,0.325,0.4181980515339464,0.7363961030678928,0.5
2005-08-05,1.0,,,0.55,0.325,0.4375,0.42500000000000004,0.4181980515339464,0.7363961030678928,0.5
2005-08-12,1.0,,,0.55,0.325,0.4375,0.325,0.4181980515339464,0.7363961030678928,0.5
2005-08-19,1.0,,,0.505,0.3025,0.40374999999999994,0.3025,0.37168225926622445,0.7037383539249432,0.5
2005-08-26,1.0,,,0.55,0.325,0.4375,0.325,0.4181980515339464,0.7363961030678928,0.5
2005-09-02,1.0,,,0.55,0.325,0.4375,0.325,0.4181980515339464,0.7363961030678928,0.5
2005-09-09,1.0,,,0.55,0.325,0.43683619989780176,0.325,0.4181980515339464,0.7363961030678928,0.5
2005-09-16,1.0,,,0.5950000000000001,0.34750000000000003,0.37031706488201155,0.4475,0.4671018251112353,0.7674578638386097,0.5
2005-09-23,1.0,,,0.5950000000000001,0.34750000000000003,0.3708864043651815,0.34750000000000003,0.4671018251112353,0.7674578638386097,0.5
2005-09-30,1.0,,,0.55,0.325,0.3303538771819206,0.325,0.4181980515339464,0.7363961030678928,0.5
2005-10-07,1.0,,,0.64,0.37,0.3740698094851339,0.47,0.518282201390401,0.7971370023173351,0.5
2005-10-14,1.0,,,0.4600000000000001,0.28,0.2704603343623953,0.18000000000000002,0.32768399153212335,0.6692099788303083,0.5
2005-10-21,1.0,,,0.41500000000000004,0.2575,0.2508392370858402,0.1575,0.2863565131676379,0.6324471804789654,0.5
2005-10-28,1.0,,,0.325,0.21250000000000002,0.21125612832587803,0.11250000000000002,0.21250000000000002,0.55,0.5
2005-11-04,1.0,,,0.4600000000000001,0.28,0.2740510236877911,0.18000000000000002,0.32768399153212335,0.6692099788303083,0.5
2005-11-11,1.0,,,0.55,0.325,0.3781128152451162,0.42500000000000004,0.4181980515339464,0.7363961030678928,0.5
2005-11-18,1.0,,,0.55,0.325,0.4375,0.42500000000000004,0.4181980515339464,0.7363961030678928,0.5
2005-11-25,1.0,,,0.55,0.325,0.4375,0.42500000000000004,0.4181980515339464,0.7363961030678928,0.5
2005-12-02,1.0,,,0.685,0.39250000000000007,0.5387500000000002,0.49250000000000005,0.5716420782754652,0.8256031973468695,0.5
2005-12-09,1.0,,,0.5950000000000001,0.34750000000000003,0.47125000000000006,0.34750000000000003,0.4671018251112353,0.7674578638386097,0.5
2005-12-16,1.0,,,0.5950000000000001,0.34750000000000003,0.47125000000000006,0.34750000000000003,0.4671018251112353,0.7674578638386097,0.5
2005-12-23,1.0,,,0.685,0.39250000000000007,0.5387500000000002,0.49250000000000005,0.5716420782754652,0.8256031973468695,0.5
2005-12-30,1.0,,,0.64,0.37,0.505,0.37,0.518282201390401,0.7971370023173351,0.5
2006-01-06,1.0,,,0.55,0.325,0.4375,0.325,0.4181980515339464,0.7363961030678928,0.5
2006-01-13,1.0,,,0.685,0.39250000000000007,0.34085334092174,0.49250000000000005,0.5716420782754652,0.8256031973468695,0.5
2006-01-20,1.0,,,0.685,0.39250000000000007,0.3398017685567948,0.39250000000000007,0.5716420782754652,0.8256031973468695,0.5
2006-01-27,1.0,,,0.55,0.325,0.25497727322064423,0.225,0.4181980515339464,0.7363961030678928,0.5
2006-02-03,1.0,,,0.55,0.325,0.26259008092086367,0.325,0.4181980515339464,0.7363961030678928,0.5
2006-02-10,1.0,,,0.55,0.325,0.29487795484109514,0.225,0.4181980515339464,0.7363961030678928,0.5
2006-02-17,1.0,,,0.4600000000000001,0.28,0.25495777422372334,0.18000000000000002,0.32768399153212335,0.6692099788303083,0.5
2006-02-24,1.0,,,0.55,0.325,0.31614365799575816,0.325,0.4181980515339464,0.7363961030678928,0.5
2006-03-03,1.0,,,0.5950000000000001,0.34750000000000003,0.3857395942803593,0.34750000000000003,0.4671018251112353,0.7674578638386097,0.5
2006-03-10,1.0,,,0.505,0.3025,0.40374999999999994,0.3025,0.37168225926622445,0.7037383539249432,0.5
2006-03-17,1.0,,,0.55,0.325,0.4375,0.42500000000000004,0.4181980515339464,0.7363961030678928,0.5
2006-03-24,1.0,,,0.685,0.39250000000000007,0.5387500000000002,0.49250000000000005,0.5716420782754652,0.8256031973468695,0.5
2006-03-31,1.0,,,0.55,0.325,0.4229920212682631,0.325,0.4181980515339464,0.7363961030678928,0.5
2006-04-07,1.0,,,0.55,0.325,0.4351464481939604,0.325,0.4181980515339464,0.7363961030678928,0.5
2006-04-14,1.0,,,0.505,0.3025,0.39817709649465716,0.3025,0.37168225926622445,0.7037383539249432,0.5
2006-04-21,1.0,,,0.4600000000000001,0.28,0.3700000000000001,0.18000000000000002,0.32768399153212335,0.6692099788303083,0.5
2006-04-28,1.0,,,0.55,0.325,0.42415281109811165,0.325,0.4181980515339464,0.7363961030678928,0.5
2006-05-05,1.0,,,0.55,0.325,0.43683068970619965,0.325,0.4181980515339464,0.7363961030678928,0.5
2006-05-12,1.0,,,0.55,0.325,0.4375,0.325,0.4181980515339464,0.7363961030678928,0.5
2006-05-19,1.0,,,0.505,0.3025,0.28130324379870797,0.3025,0.37168225926622445,0.7037383539249432,0.5
2006-05-26,1.0,,,0.4600000000000001,0.28,0.2936050333011029,0.18000000000000002,0.32768399153212335,0.6692099788303083,0.5
2006-06-02,1.0,,,0.55,0.325,0.3141744111298715,0.325,0.4181980515339464,0.7363961030678928,0.5
2006-06-09,1.0,,,0.55,0.325,0.32413364668501804,0.325,0.4181980515339464,0.7363961030678928,0.5
2006-06-16,1.0,,,0.41500000000000004,0.2575,0.24536698387882647,0.1575,0.2863565131676379,0.6324471804789654,0.5
2006-06-23,1.0,,,0.4600000000000001,0.28,0.2755342620955942,0.28,0.32768399153212335,0.6692099788303083,0.5
2006-06-30,1.0,,,0.37,0.23500000000000001,0.25207180972603427,0.135,0.24788509052639485,0.5929503017546495,0.5
2006-07-07,1.0,,,0.5950000000000001,0.34750000000000003,0.2972267481020494,0.34750000000000003,0.4671018251112353,0.7674578638386097,0.5
2006-07-14,1.0,,,0.5950000000000001,0.34750000000000003,0.4193743909040215,0.4475,0.4671018251112353,0.7674578638386097,0.5
2006-07-21,1.0,,,0.4600000000000001,0.28,0.2544173712711819,0.28,0.32768399153212335,0.6692099788303083,0.5
2006-07-28,1.0,,,0.41500000000000004,0.2575,0.23366402114017368,0.2575,0.2863565131676379,0.6324471804789654,0.5
2006-08-04,1.0,,,0.64,0.37,0.2897208748219766,0.37,0.518282201390401,0.7971370023173351,0.5
2006-08-11,1.0,,,0.55,0.325,0.26094918888024143,0.325,0.4181980515339464,0.7363961030678928,0.5
2006-08-18,1.0,,,0.5950000000000001,0.34750000000000003,0.33068770083551835,0.4475,0.4671018251112353,0.7674578638386097,0.5
2006-08-25,1.0,,,0.5950000000000001,0.34750000000000003,0.30106868157544586,0.4475,0.4671018251112353,0.7674578638386097,0.5
2006-09-01,1.0,,,0.5950000000000001,0.34750000000000003,0.33518595766916537,0.34750000000000003,0.4671018251112353,0.7674578638386097,0.5
2006-09-08,1.0,,,0.5950000000000001,0.34750000000000003,0.32976473943581175,0.34750000000000003,0.4671018251112353,0.7674578638386097,0.5
2006-09-15,1.0,,,0.505,0.3025,0.28983949330977626,0.20249999999999999,0.37168225926622445,0.7037383539249432,0.5
2006-09-22,1.0,,,0.505,0.3025,0.35497966441854256,0.20249999999999999,0.37168225926622445,0.7037383539249432,0.5
2006-09-29,1.0,,,0.4600000000000001,0.28,0.33969418178284305,0.18000000000000002,0.32768399153212335,0.6692099788303083,0.5
2006-10-06,1.0,,,0.5950000000000001,0.34750000000000003,0.4077667966891255,0.34750000000000003,0.4671018251112353,0.7674578638386097,0.5
2006-10-13,1.0,,,0.64,0.37,0.505,0.47,0.518282201390401,0.7971370023173351,0.5
2006-10-20,1.0,,,0.55,0.325,0.4375,0.325,0.4181980515339464,0.7363961030678928,0.5
2006-10-27,1.0,,,0.55,0.325,0.4375,0.42500000000000004,0.4181980515339464,0.7363961030678928,0.5
2006-11-03,1.0,,,0.55,0.325,0.4375,0.325,0.4181980515339464,0.7363961030678928,0.5
2006-11-10,1.0,,,0.505,0.3025,0.40374999999999994,0.20249999999999999,0.37168225926622445,0.7037383539249432,0.5
2006-11-17,1.0,,,0.64,0.37,0.505,0.47,0.518282201390401,0.7971370023173351,0.5
2006-11-24,1.0,,,0.64,0.37,0.4924833275096123,0.47,0.518282201390401,0.7971370023173351,0.5
2006-12-01,1.0,,,0.5950000000000001,0.34750000000000003,0.4466348799436447,0.34750000000000003,0.4671018251112353,0.7674578638386097,0.5
2006-12-08,1.0,,,0.5950000000000001,0.34750000000000003,0.47125000000000006,0.4475,0.4671018251112353,0.7674578638386097,0.5
2006-12-15,1.0,,,0.64,0.37,0.505,0.37,0.518282201390401,0.7971370023173351,0.5
2006-12-22,1.0,,,0.55,0.325,0.4375,0.225,0.4181980515339464,0.7363961030678928,0.5
2006-12-29,1.0,,,0.505,0.3025,0.40374999999999994,0.20249999999999999,0.37168225926622445,0.7037383539249432,0.5
2007-01-05,1.0,,,0.55,0.325,0.4375,0.325,0.4181980515339464,0.7363961030678928,0.1332338526737907
2007-01-12,1.0,,,0.505,0.3025,0.40374999999999994,0.20249999999999999,0.37168225926622445,0.7037383539249432,0.13524532796991673
2007-01-19,1.0,,,0.505,0.3025,0.34248929966360864,0.3025,0.37168225926622445,0.7037383539249432,0.13137244087327637
2007-01-26,1.0,,,0.505,0.3025,0.3851225305780055,0.3025,0.37168225926622445,0.7037383539249432,0.13588747043824642
2007-02-02,1.0,,,0.505,0.3025,0.37346028658886987,0.3025,0.37168225926622445,0.7037383539249432,0.13373908219773498
2007-02-09,1.0,,,0.64,0.37,0.43899775036738853,0.47,0.518282201390401,0.7971370023173351,0.3944542006997095
2007-02-16,1.0,,,0.55,0.325,0.4175337844241829,0.325,0.4181980515339464,0.7363961030678928,0.13290932208831507
2007-02-23,1.0,,,0.5950000000000001,0.34750000000000003,0.43079275574676923,0.4475,0.4671018251112353,0.7674578638386097,0.12789537809361848
2007-03-02,1.0,,,0.5950000000000001,0.34750000000000003,0.44389127803659634,0.4475,0.4671018251112353,0.7674578638386097,0.13280458058357814
2007-03-09,1.0,,,0.41500000000000004,0.2575,0.2059074948992755,0.1575,0.2863565131676379,0.6324471804789654,0.1
2007-03-16,1.0,,,0.505,0.3025,0.21995571405761158,0.3025,0.37168225926622445,0.7037383539249432,0.12673281280354953
2007-03-23,1.0,,,0.41500000000000004,0.2575,0.20275073345958833,0.1575,0.2863565131676379,0.6324471804789654,0.1
2007-03-30,1.0,,,0.55,0.325,0.20695475497654856,0.325,0.4181980515339464,0.7363961030678928,0.13034233075603735
2007-04-06,1.0,,,0.5950000000000001,0.34750000000000003,0.2842683569964024,0.4475,0.4671018251112353,0.7674578638386097,0.13853026833674478
2007-04-13,1.0,,,0.64,0.37,0.30040211768948155,0.47,0.518282201390401,0.7971370023173351,0.3984052151815352
2007-04-20,1.0,,,0.55,0.325,0.3013014138548264,0.42500000000000004,0.4181980515339464,0.7363961030678928,0.1377591847307069
2007-04-27,1.0,,,0.64,0.37,0.4216139791794957,0.47,0.518282201390401,0.7971370023173351,0.40175315455102223
2007-05-04,1.0,,,0.55,0.325,0.4375,0.325,0.4181980515339464,0.7363961030678928,0.14538840720089657
2007-05-11,1.0,,,0.64,0.37,0.505,0.37,0.518282201390401,0.7971370023173351,0.40550590030936146
2007-05-18,1.0,,,0.73,0.41500000000000004,0.5725,0.515,0.6270958167164675,0.852994023880668,0.4078554577980729
2007-05-25,1.0,,,0.73,0.41500000000000004,0.5725,0.515,0.6270958167164675,0.852994023880668,0.39611230875719816
2007-06-01,1.0,,,0.685,0.39250000000000007,0.5387500000000002,0.49250000000000005,0.5716420782754652,0.8256031973468695,0.39878814909681254
2007-06-08,1.0,,,0.73,0.41500000000000004,0.5725,0.515,0.6270958167164675,0.852994023880668,0.38226002677918663
2007-06-15,1.0,,,0.685,0.39250000000000007,0.3962080396421448,0.39250000000000007,0.5716420782754652,0.8256031973468695,0.38549043187929716
2007-06-22,1.0,,,0.5950000000000001,0.34750000000000003,0.328251026189706,0.24750000000000003,0.4671018251112353,0.7674578638386097,0.14039887693341935
2007-06-29,1.0,,,0.41500000000000004,0.2575,0.22975910771104666,0.1575,0.2863565131676379,0.6324471804789654,0.1
2007-07-06,1.0,,,0.41500000000000004,0.2575,0.252502300365789,0.1575,0.2863565131676379,0.6324471804789654,0.1
2007-07-13,1.0,,,0.55,0.325,0.32934283180150076,0.225,0.4181980515339464,0.7363961030678928,0.14896333142638385
2007-07-20,1.0,,,0.64,0.37,0.39999432449221084,0.37,0.518282201390401,0.7971370023173351,0.35739780313802877
2007-07-27,1.0,,,0.55,0.325,0.4176616288433609,0.42500000000000004,0.4181980515339464,0.7363961030678928,0.15938027045565226
2007-08-03,1.0,,,0.4600000000000001,0.28,0.1916021434144888,0.28,0.32768399153212335,0.6692099788303083,0.1553351050437226
2007-08-10,1.0,,,0.37,0.23500000000000001,0.17960913304555526,0.135,0.24788509052639485,0.5929503017546495,0.1
2007-08-17,1.0,,,0.4600000000000001,0.28,0.213388935998444,0.18000000000000002,0.32768399153212335,0.6692099788303083,0.133275435101334
2007-08-24,1.0,,,0.55,0.325,0.2356218475113637,0.325,0.4181980515339464,0.7363961030678928,0.13511470004951115
2007-08-31,1.0,,,0.5950000000000001,0.34750000000000003,0.38585011987540385,0.4475,0.4671018251112353,0.7674578638386097,0.12786982979025283
2007-09-07,1.0,,,0.64,0.37,0.44223884136178904,0.47,0.518282201390401,0.7971370023173351,0.36074078040025975
2007-09-14,1.0,,,0.505,0.3025,0.3155718906057696,0.3025,0.37168225926622445,0.7037383539249432,0.1263680036750006
2007-09-21,1.0,,,0.685,0.39250000000000007,0.37790093640022804,0.49250000000000005,0.5716420782754652,0.8256031973468695,0.34769605450815316
2007-09-28,1.0,,,0.685,0.39250000000000007,0.3755279229695698,0.49250000000000005,0.5716420782754652,0.8256031973468695,0.3519508817802207
2007-10-05,1.0,,,0.685,0.39250000000000007,0.40299262498025623,0.39250000000000007,0.5716420782754652,0.8256031973468695,0.3566067397673731
2007-10-12,1.0,,,0.73,0.41500000000000004,0.5725,0.515,0.6270958167164675,0.852994023880668,0.3587894403950306
2007-10-19,1.0,,,0.64,0.37,0.4869276058605758,0.37,0.518282201390401,0.7971370023173351,0.36262798358256193
2007-10-26,1.0,,,0.4600000000000001,0.28,0.2093684836465265,0.18000000000000002,0.32768399153212335,0.6692099788303083,0.12518250381617022
2007-11-02,1.0,,,0.505,0.3025,0.20722594347133239,0.20249999999999999,0.37168225926622445,0.7037383539249432,0.1104637528164989
2007-11-09,1.0,,,0.4600000000000001,0.28,0.2025305153048412,0.18000000000000002,0.32768399153212335,0.6692099788303083,0.10990985223472513
2007-11-16,1.0,,,0.41500000000000004,0.2575,0.18195306099126063,0.1575,0.2863565131676379,0.6324471804789654,0.1
2007-11-23,1.0,,,0.41500000000000004,0.2575,0.1923710281593661,0.2575,0.2863565131676379,0.6324471804789654,0.1
2007-11-30,1.0,,,0.41500000000000004,0.2575,0.24212969073736978,0.1575,0.2863565131676379,0.6324471804789654,0.1
2007-12-07,1.0,,,0.505,0.3025,0.21267265772194693,0.3025,0.37168225926622445,0.7037383539249432,0.1
2007-12-14,1.0,,,0.5950000000000001,0.34750000000000003,0.328642610824078,0.4475,0.4671018251112353,0.7674578638386097,0.10083520810948729
2007-12-21,1.0,,,0.55,0.325,0.24747471608218669,0.42500000000000004,0.4181980515339464,0.7363961030678928,0.10456908924965971
2007-12-28,1.0,,,0.5950000000000001,0.34750000000000003,0.27358482208324086,0.4475,0.4671018251112353,0.7674578638386097,0.1
2008-01-04,1.0,,,0.4600000000000001,0.28,0.26303693447151844,0.28,0.32768399153212335,0.6692099788303083,0.1
2008-01-11,1.0,,,0.41500000000000004,0.2575,0.2147776104674285,0.1575,0.2863565131676379,0.6324471804789654,0.1
2008-01-18,1.0,,,0.41500000000000004,0.2575,0.2196588800181687,0.1575,0.2863565131676379,0.6324471804789654,0.1
2008-01-25,1.0,,,0.41500000000000004,0.2575,0.20314177567738198,0.1575,0.2863565131676379,0.6324471804789654,0.1
2008-02-01,1.0,,,0.41500000000000004,0.2575,0.18820018678677242,0.2575,0.2863565131676379,0.6324471804789654,0.1
2008-02-08,1.0,,,0.4600000000000001,0.28,0.16783684812922745,0.28,0.32768399153212335,0.6692099788303083,0.1061082673069294
2008-02-15,1.0,,,0.41500000000000004,0.2575,0.15274331028438,0.2575,0.2863565131676379,0.6324471804789654,0.1
2008-02-22,1.0,,,0.37,0.23500000000000001,0.15659906336119764,0.23500000000000001,0.24788509052639485,0.5929503017546495,0.1
2008-02-29,1.0,,,0.4600000000000001,0.28,0.17544047817374273,0.28,0.32768399153212335,0.6692099788303083,0.112951105234992
2008-03-07,1.0,,,0.41500000000000004,0.2575,0.1970105656135076,0.2575,0.2863565131676379,0.6324471804789654,0.1
2008-03-14,1.0,,,0.41500000000000004,0.2575,0.23000617154511627,0.2575,0.2863565131676379,0.6324471804789654,0.1
2008-03-21,1.0,,,0.41500000000000004,0.2575,0.27058818713586263,0.2575,0.2863565131676379,0.6324471804789654,0.1
2008-03-28,1.0,,,0.41500000000000004,0.2575,0.21369365130161933,0.2575,0.2863565131676379,0.6324471804789654,0.1
2008-04-04,1.0,,,0.4600000000000001,0.28,0.23354825947066432,0.28,0.32768399153212335,0.6692099788303083,0.13085288753544028
